Unique code,Divisi,Tahun,Bulan Pengamatan,Kawasan,Varietas Tebu,Bulan Tanam2,Nama Blok,Tanggal Pengamatan,Luas Tanah,Bulan Tanam,Tahun Tanam,Category Tanam,Category,Umur,Stem Borer,Top Borer,Scale Insect,Dosis pias,Dosis lalat,Dosis telenomus,Dosis Tetras,Dosis cecopet,stem_borer_label,top_borer_label,kutu_perisai_label,Curah hujan (mm),Kategori Luas Tanah
IV20235RGM 02-1086,IV,2023,5,20.0,R08,6,110 TU 30,2023-05-12,5.61,2022-06-01,2022,RC1,RC1,11,8.13,16.72,116.55,0,0,0,190,0.0,Red,Black,Black,84,Medium
IV20235GMP 56,IV,2023,5,19.0,GMP 5,6,168 TU 49,2023-05-12,5.76,2022-06-01,2022,PC,PC,11,2.43,7.33,7.1,0,0,0,190,14.0,Green,Red,Green,84,Medium
IV20235GMP 56,IV,2023,5,19.0,GMP 5,6,166 TU 50,2023-05-12,4.76,2022-06-01,2022,PC,PC,11,5.49,8.02,7.7,0,0,0,190,14.0,Red,Red,Green,84,Medium
IV20235GMP 56,IV,2023,5,19.0,GMP 5,6,163 TU 48,2023-05-12,6.03,2022-06-01,2022,PC,PC,11,3.03,5.95,2.15,0,0,0,190,14.0,Green,Red,Green,84,Medium
IV20235GMP 57,IV,2023,5,7.0,GMP 5,7,137 TU 65,2023-05-12,3.48,2022-07-01,2022,RC1,RC1,10,6.45,9.74,5.0,5,0,0,0,0.0,Red,Red,Green,84,Small
IV20235GMP 57,IV,2023,5,7.0,GMP 5,7,138 TU 65,2023-05-12,8.54,2022-07-01,2022,RC1,RC1,10,0.0,5.47,49.06,5,0,0,0,0.0,Green,Red,Black,84,Big
IV20235RGM 01-183410,IV,2023,5,7.0,R34,10,141 TU 58,2023-05-12,7.76,2022-10-01,2022,RC1,RC1,7,7.89,8.36,12.2,5,0,6,140,0.0,Red,Red,Black,84,Big
IV20235GMP 310,IV,2023,5,4.0,GMP 3,10,169 TU 65,2023-05-12,8.42,2022-10-01,2022,RC2,RC2,7,4.21,16.1,1.35,5,0,6,170,0.0,Red,Black,Red,84,Big
IV20235GMP 310,IV,2023,5,4.0,GMP 3,10,167 TU 67,2023-05-12,7.69,2022-10-01,2022,RC2,RC2,7,4.0,10.45,1.85,5,0,6,170,0.0,Red,Black,Red,84,Big
IV20235GP 117,IV,2023,5,15.0,G11,7,129 TU 39,2023-05-12,3.95,2022-07-01,2022,RC1,RC1,10,5.03,6.68,3.0,5,0,0,0,0.0,Red,Red,Green,84,Small
III20235RGM 01-168610,III,2023,5,4.0,R86,10,95 TU 44,2023-05-12,7.66,2022-10-01,2022,RC1,RC1,7,8.87,8.29,4.5,5,0,0,1000,0.0,Black,Red,Red,90,Big
III20235GMP 79,III,2023,5,3.0,GMP 7,9,70 TU 44,2023-05-12,3.68,2022-09-01,2022,RC1,RC1,8,5.13,2.96,2.3,5,5,0,1000,0.0,Red,Green,Green,90,Small
III20235RGM 02-1087,III,2023,5,15.0,R08,7,51 TU 08,2023-05-12,4.21,2022-07-01,2022,PC,PC,10,3.23,6.8,4.1,6,5,0,0,0.0,Green,Red,Green,90,Medium
III20235RGM 01-16869,III,2023,5,4.0,R86,9,91 TU 43,2023-05-12,5.91,2022-09-01,2022,PC,PC,8,8.94,9.27,6.15,5,4,0,1000,0.0,Red,Black,Red,90,Medium
III20235GMP 310,III,2023,5,12.0,GMP 3,10,43 TS 13,2023-05-12,7.2,2022-10-01,2022,RC1,RC1,7,5.5,13.38,1.0,5,5,10,1000,0.0,Red,Black,Red,90,Big
V20235GMP 310,V,2023,5,30.0,GMP 3,10,114 BS 20,2023-05-12,6.19,2022-10-01,2022,RC1,RC1,7,7.11,5.78,0.4,6,0,0,80,0.0,Red,Red,Green,128,Medium
II20235RGM 01-16868,II,2023,5,5.0,R86,8,21 BU 22,2023-05-12,8.24,2022-08-01,2022,RC2,RC2,9,3.33,4.83,24.6,5,0,0,90,0.0,Green,Red,Black,79,Big
II20235RGM 01-16868,II,2023,5,5.0,R86,8,23 BU 22,2023-05-12,8.04,2022-08-01,2022,RC2,RC2,9,4.07,8.13,4.25,5,0,0,90,0.0,Green,Red,Green,79,Big
V20235GMP 79,V,2023,5,19.0,GMP 7,9,161 BS 05,2023-05-12,8.36,2022-09-01,2022,PC,PC,8,0.4,6.2,1.8,5,4,0,80,10.3,Green,Red,Green,128,Big
I20235GP 116,I,2023,5,16.0,G11,6,96 BS 08,2023-05-12,6.02,2022-06-01,2022,RC1,RC1,11,12.29,34.39,31.54,0,0,0,0,0.0,Black,Black,Red,58,Medium
V20235RGM06-6549,V,2023,5,2.0,R54,9,135 BU 40,2023-05-12,3.76,2022-09-01,2022,PC,PC,8,4.92,7.47,0.4,0,0,0,0,0.0,Red,Red,Green,128,Small
V20235RGM06-6549,V,2023,5,2.0,R54,9,135 BU 45,2023-05-12,5.37,2022-09-01,2022,PC,PC,8,4.13,3.75,0.55,0,0,0,0,0.0,Red,Green,Green,128,Medium
II20235RGM 02-1087,II,2023,5,8.0,R08,7,16 TU 28,2023-05-12,6.52,2022-07-01,2022,PC,PC,10,4.21,12.21,76.3,0,0,9,105,0.0,Green,Black,Black,79,Medium
I20235GMP 78,I,2023,5,23.0,GMP 7,8,90 BS 19,2023-05-12,5.25,2022-08-01,2022,RC1,RC1,9,7.04,19.93,90.5,6,5,0,140,0.0,Red,Black,Black,58,Medium
I20235RGM 02-1087,I,2023,5,24.0,R08,7,74 BS 32,2023-05-12,9.01,2022-07-01,2022,PC,PC,10,5.0,31.06,5.1,6,6,0,160,0.0,Red,Black,Green,58,Big
I20235GMP 78,I,2023,5,23.0,GMP 7,8,90 BS 22,2023-05-12,6.06,2022-08-01,2022,RC1,RC1,9,8.66,20.72,49.15,6,5,0,140,0.0,Red,Black,Black,58,Medium
II20235GMP 79,II,2023,5,7.0,GMP 7,9,10 TU 28,2023-05-12,5.85,2022-09-01,2022,PC,PC,8,6.67,9.42,0.5,5,5,0,108,0.0,Red,Black,Green,79,Medium
V20235RGM06-6548,V,2023,5,5.0,R54,8,104 BU 46,2023-05-12,5.04,2022-08-01,2022,PC,PC,9,5.7,5.59,0.7,0,0,0,0,0.0,Red,Red,Green,128,Medium
V20235GMP 78,V,2023,5,3.0,GMP 7,8,133 BU 40,2023-05-12,7.48,2022-08-01,2022,RC1,RC1,9,3.82,4.83,7.05,6,4,0,0,0.0,Green,Red,Green,128,Big
I20235RGM 02-1087,I,2023,5,24.0,R08,7,74 BS 30,2023-05-12,10.8,2022-07-01,2022,PC,PC,10,0.0,34.93,8.45,6,6,0,160,0.0,Green,Black,Green,58,Big
V20235GMP 710,V,2023,5,24.0,GMP 7,10,113 BS 12,2023-05-12,4.03,2022-10-01,2022,RC1,RC1,7,5.75,10.47,12.1,5,5,10,130,10.0,Red,Black,Black,128,Medium
V20235GMP 710,V,2023,5,9.0,GMP 7,10,159 BU 15,2023-05-12,4.72,2022-10-01,2022,RC1,RC1,7,6.6,17.07,1.0,5,5,10,130,10.0,Red,Black,Red,128,Medium
V20235RGM06-65410,V,2023,5,1.0,R54,10,155 BU 24,2023-05-12,3.09,2022-10-01,2022,PC,PC,7,5.56,4.71,0.3,0,0,0,0,0.0,Red,Red,Green,128,Small
V20235RGM 01-183410,V,2023,5,29.0,R34,10,126 BS 18,2023-05-12,6.26,2022-10-01,2022,RC1,RC1,7,1.86,6.68,4.45,6,5,10,120,10.0,Green,Red,Red,128,Medium
VI20235GMP 56,VI,2023,5,21.0,GMP 5,6,185 TU 43,2023-05-12,3.49,2022-06-01,2022,PC,PC,11,3.98,6.46,0.0,5,0,0,0,0.0,Green,Red,Green,128,Small
VI20235RGM 02-1087,VI,2023,5,19.0,R08,7,233 TU 61,2023-05-12,4.01,2022-07-01,2022,PC,PC,10,5.92,13.98,5.9,0,0,0,0,0.0,Red,Black,Green,128,Medium
VI20235RGM 02-1087,VI,2023,5,19.0,R08,7,230 TU 61,2023-05-12,4.83,2022-07-01,2022,PC,PC,10,2.58,5.92,43.3,0,0,0,0,0.0,Green,Red,Black,128,Medium
VI20235GP 117,VI,2023,5,19.0,G11,7,238 TU 62,2023-05-12,2.7,2022-07-01,2022,PC,PC,10,3.28,2.56,3.0,0,0,0,0,0.0,Green,Green,Green,128,Small
VI20235GP 117,VI,2023,5,19.0,G11,7,237 TU 63,2023-05-12,2.87,2022-07-01,2022,PC,PC,10,3.37,2.57,1.5,0,0,0,0,0.0,Green,Green,Green,128,Small
VI20235GMP 310,VI,2023,5,26.0,GMP 3,10,295 TU 126,2023-05-12,2.52,2022-10-01,2022,RC1,RC1,7,1.79,4.12,0.0,5,5,0,0,0.0,Green,Red,Green,128,Small
VI20235GMP 39,VI,2023,5,22.0,GMP 3,9,271 TU 98,2023-05-12,6.09,2022-09-01,2022,RC3,RC2,8,4.15,4.16,0.0,5,5,0,0,0.0,Red,Red,Green,128,Medium
VI20235GMP 67,VI,2023,5,24.0,GMP 6,7,287 TU 115,2023-05-12,6.48,2022-07-01,2022,RC2,RC2,10,9.48,5.1,1.95,5,0,0,0,0.0,Red,Red,Green,128,Medium
VI20235GMP 310,VI,2023,5,26.0,GMP 3,10,295 TU 125,2023-05-12,2.41,2022-10-01,2022,RC1,RC1,7,3.45,6.5,0.0,5,5,0,0,0.0,Green,Red,Green,128,Small
VI20235GMP 79,VI,2023,5,22.0,GMP 7,9,273 TU 93,2023-05-12,3.58,2022-09-01,2022,RC1,RC1,8,2.54,5.49,3.5,5,5,0,0,0.0,Green,Red,Green,128,Small
VI20235GMP 78,VI,2023,5,25.0,GMP 7,8,294 TU 104,2023-05-12,3.42,2022-08-01,2022,RC1,RC1,9,6.34,2.15,0.8,5,5,0,0,0.0,Red,Green,Green,128,Small
VI20235GMP 78,VI,2023,5,25.0,GMP 7,8,295 TU 106,2023-05-12,5.67,2022-08-01,2022,RC1,RC1,9,6.72,2.08,0.4,5,5,0,0,0.0,Red,Green,Green,128,Medium
VI20235GMP 78,VI,2023,5,25.0,GMP 7,8,295 TU 104,2023-05-12,5.46,2022-08-01,2022,RC1,RC1,9,4.91,2.59,0.4,5,5,0,0,0.0,Red,Green,Green,128,Medium
VI20235GMP 78,VI,2023,5,25.0,GMP 7,8,296 TU 104,2023-05-12,3.32,2022-08-01,2022,RC1,RC1,9,7.41,3.37,1.83,5,5,0,0,0.0,Red,Green,Green,128,Small
VI20235GMP 78,VI,2023,5,9.0,GMP 7,8,201 TU 66,2023-05-12,3.09,2022-08-01,2022,PC,PC,9,2.2,1.28,1.0,5,5,0,0,0.0,Green,Green,Green,128,Small
VI20235RGM 01-86910,VI,2023,5,27.0,R69,10,301 TU 122,2023-05-12,2.35,2022-10-01,2022,RC1,RC1,7,13.79,5.67,0.0,5,5,0,0,0.0,Black,Red,Green,128,Small
VI20235RGM 01-86910,VI,2023,5,27.0,R69,10,301 TU 121,2023-05-12,2.19,2022-10-01,2022,RC1,RC1,7,8.62,15.15,0.17,5,5,0,0,0.0,Black,Black,Green,128,Small
VI20235GMP 56,VI,2023,5,21.0,GMP 5,6,187 TU 43,2023-05-12,3.49,2022-06-01,2022,PC,PC,11,3.41,10.23,0.0,5,0,0,0,0.0,Green,Black,Green,128,Small
VI20235GMP 56,VI,2023,5,21.0,GMP 5,6,183 TU 43,2023-05-12,3.48,2022-06-01,2022,PC,PC,11,5.17,17.96,0.1,5,0,0,0,0.0,Red,Black,Green,128,Small
VI20235RGM 01-12066,VI,2023,5,14.0,R06,6,252 TU 72,2023-05-12,3.05,2022-06-01,2022,RC1,RC1,11,5.43,28.14,87.3,5,0,0,0,0.0,Red,Black,Black,128,Small
VI20235RGM 01-12066,VI,2023,5,16.0,R06,6,190 TU 53,2023-05-12,3.89,2022-06-01,2022,RC1,RC1,11,4.24,15.11,3.1,5,0,0,0,0.0,Green,Black,Green,128,Small
VI20235RGM 01-12066,VI,2023,5,16.0,R06,6,187 TU 54,2023-05-12,5.32,2022-06-01,2022,RC1,RC1,11,3.3,21.04,4.7,5,0,0,0,0.0,Green,Black,Green,128,Medium
VI20235GMP 67,VI,2023,5,24.0,GMP 6,7,287 TU 116,2023-05-12,4.07,2022-07-01,2022,RC2,RC2,10,11.38,4.37,3.7,5,0,0,0,0.0,Black,Green,Green,128,Medium
VI20235GMP 67,VI,2023,5,24.0,GMP 6,7,291 TU 112,2023-05-12,4.67,2022-07-01,2022,RC2,RC2,10,4.46,3.38,1.7,5,0,0,0,0.0,Green,Green,Green,128,Medium
VI20235GMP 79,VI,2023,5,22.0,GMP 7,9,271 TU 92,2023-05-12,2.35,2022-09-01,2022,RC1,RC1,8,5.97,2.87,16.67,5,5,0,0,0.0,Red,Green,Black,128,Small
VI20235RGM 01-12066,VI,2023,5,16.0,R06,6,191 TU 53,2023-05-12,1.51,2022-06-01,2022,RC1,RC1,11,4.84,10.69,6.5,5,0,0,0,0.0,Green,Black,Green,128,Small
VI20235GMP 79,VI,2023,5,22.0,GMP 7,9,281 TU 95,2023-05-12,2.07,2022-09-01,2022,RC1,RC1,8,6.76,3.07,8.0,5,5,0,0,0.0,Red,Green,Red,128,Small
VI20235GMP 67,VI,2023,5,24.0,GMP 6,7,291 TU 115,2023-05-12,3.67,2022-07-01,2022,RC2,RC2,10,4.85,2.58,1.1,5,0,0,0,0.0,Green,Green,Green,128,Small
VI20235RGM 01-86910,VI,2023,5,27.0,R69,10,299 TU 122,2023-05-12,3.39,2022-10-01,2022,RC1,RC1,7,3.16,20.88,0.0,5,5,0,0,0.0,Green,Black,Green,128,Small
VI20235GMP 39,VI,2023,5,22.0,GMP 3,9,271 TU 95,2023-05-12,3.97,2022-09-01,2022,RC3,RC2,8,3.42,1.88,0.2,5,5,0,0,0.0,Green,Green,Green,128,Small
VI20235RGM 01-86910,VI,2023,5,27.0,R69,10,299 TU 121,2023-05-12,2.98,2022-10-01,2022,RC1,RC1,7,1.64,10.19,0.33,5,5,0,0,0.0,Green,Black,Green,128,Small
VI20235RGM 02-1087,VI,2023,5,19.0,R08,7,235 TU 61,2023-05-12,4.13,2022-07-01,2022,PC,PC,10,3.33,17.29,3.8,0,0,0,0,0.0,Green,Black,Green,128,Medium
VI20235GMP 56,VI,2023,5,21.0,GMP 5,6,189 TU 41,2023-05-12,3.52,2022-06-01,2022,PC,PC,11,2.45,16.2,0.0,5,0,0,0,0.0,Green,Black,Green,128,Small
VI20235GP 117,VI,2023,5,19.0,G11,7,245 TU 62,2023-05-12,3.09,2022-07-01,2022,PC,PC,10,1.3,6.61,0.4,0,0,0,0,0.0,Green,Red,Green,128,Small
III20235GMP 77,III,2023,5,18.0,GMP 7,7,47 TS 19,2023-05-12,8.43,2022-07-01,2022,PC,PC,10,4.65,8.32,0.15,5,4,0,1000,0.0,Green,Red,Green,90,Big
III20235GMP 310,III,2023,5,12.0,GMP 3,10,29 TS 02,2023-05-13,6.54,2022-10-01,2022,RC1,RC1,7,4.27,5.41,1.35,5,5,10,1000,0.0,Red,Red,Red,90,Medium
I20235RGM06-6548,I,2023,5,1.0,R54,8,63 BU 37,2023-05-13,2.95,2022-08-01,2022,PC,PC,9,7.81,8.82,0.5,0,0,0,0,0.0,Red,Red,Green,58,Small
I20235RGM 01-16868,I,2023,5,8.0,R86,8,68 BU 15,2023-05-13,8.88,2022-08-01,2022,PC,PC,9,5.39,26.67,6.15,5,0,0,0,0.0,Red,Black,Green,58,Big
I20235RGM06-6548,I,2023,5,1.0,R54,8,62 BU 40,2023-05-13,7.06,2022-08-01,2022,PC,PC,9,7.0,5.58,0.6,0,0,0,0,0.0,Red,Red,Green,58,Big
II20235RGM 01-8699,II,2023,5,7.0,R69,9,05 TU 23,2023-05-13,7.95,2022-09-01,2022,PC,PC,8,5.26,11.81,1.1,5,5,0,103,0.0,Red,Black,Green,79,Big
II20235RGM 01-8698,II,2023,5,2.0,R69,8,02 BU 33,2023-05-13,8.44,2022-08-01,2022,RC2,RC2,9,6.83,8.75,9.55,5,5,0,101,0.0,Red,Red,Green,79,Big
III20235RGM 02-1087,III,2023,5,15.0,R08,7,50 TU 07,2023-05-13,3.09,2022-07-01,2022,PC,PC,10,3.25,7.69,2.1,6,5,0,0,0.0,Green,Red,Green,90,Small
II20235RGM 02-1086,II,2023,5,8.0,R08,6,14 TU 19,2023-05-13,5.91,2022-06-01,2022,PC,PC,11,6.41,4.72,59.5,0,5,0,100,0.0,Red,Green,Black,79,Medium
II20235RGM 01-18347,II,2023,5,8.0,R34,7,16 TU 15,2023-05-13,11.16,2022-07-01,2022,RC1,RC1,10,8.57,10.53,11.04,5,0,0,0,0.0,Red,Black,Green,79,Big
I20235GMP 78,I,2023,5,6.0,GMP 7,8,63 BU 26,2023-05-13,6.75,2022-08-01,2022,RC1,RC1,9,5.2,11.64,3.46,6,5,0,140,0.0,Red,Black,Green,58,Medium
IV20235RGM 01-8699,IV,2023,5,26.0,R69,9,104 TU 14,2023-05-13,3.01,2022-09-01,2022,RC1,RC1,8,2.19,6.86,0.9,0,0,0,0,0.0,Green,Red,Green,84,Small
II20235RGM 02-1086,II,2023,5,6.0,R08,6,12 BU 13,2023-05-13,4.66,2022-06-01,2022,PC,PC,11,4.43,1.35,10.4,0,5,0,100,0.0,Green,Green,Green,79,Medium
II20235GMP 79,II,2023,5,5.0,GMP 7,9,23 BU 25,2023-05-13,5.19,2022-09-01,2022,RC1,RC1,8,9.44,10.89,80.0,5,5,0,108,0.0,Black,Black,Black,79,Medium
II20235GMP 79,II,2023,5,5.0,GMP 7,9,25 BU 27,2023-05-13,3.02,2022-09-01,2022,RC1,RC1,8,14.29,12.14,54.2,5,5,0,108,0.0,Black,Black,Black,79,Small
VI20235GMP 38,VI,2023,5,18.0,GMP 3,8,206 TU 63,2023-05-13,4.22,2022-08-01,2022,PC,PC,9,1.44,4.55,0.6,5,5,0,0,0.0,Green,Red,Green,128,Medium
VI20235GMP 38,VI,2023,5,18.0,GMP 3,8,205 TU 65,2023-05-13,4.69,2022-08-01,2022,PC,PC,9,1.44,4.07,0.4,5,5,0,0,0.0,Green,Green,Green,128,Medium
VI20235RGM 02-1087,VI,2023,5,19.0,R08,7,237 TU 58,2023-05-13,3.95,2022-07-01,2022,PC,PC,10,3.95,25.34,4.3,0,0,0,0,0.0,Green,Black,Green,128,Small
VI20235RGM 02-1087,VI,2023,5,14.0,R08,7,267 TU 71,2023-05-13,8.17,2022-07-01,2022,RC1,RC1,10,1.75,4.38,14.1,0,0,0,0,0.0,Green,Green,Green,128,Big
III20235GMP 56,III,2023,5,21.0,GMP 5,6,47 TS 39,2023-05-13,4.32,2022-06-01,2022,PC,PC,11,2.45,5.4,1.6,0,0,0,1000,0.0,Green,Red,Green,90,Medium
III20235RGM 01-16869,III,2023,5,23.0,R86,9,44 TS 53,2023-05-13,6.78,2022-09-01,2022,PC,PC,8,2.55,1.7,0.6,5,4,0,1000,0.0,Green,Green,Green,90,Medium
VII20235RGM 02-1087,VII,2023,5,17.0,R08,7,347 TU 103,2023-05-13,3.91,2022-07-01,2022,RC1,RC1,10,5.3,8.63,82.7,6,0,0,200,0.0,Red,Red,Black,57,Small
VII20235RGM 02-1087,VII,2023,5,17.0,R08,7,345 TU 105,2023-05-13,4.07,2022-07-01,2022,RC1,RC1,10,4.91,11.82,104.7,6,0,0,200,0.0,Green,Black,Black,57,Medium
VII20235RGM 02-1087,VII,2023,5,17.0,R08,7,348 TU 101,2023-05-13,2.73,2022-07-01,2022,RC1,RC1,10,6.9,20.39,53.33,6,0,0,200,0.0,Red,Black,Black,57,Small
VII20235RGM 02-1087,VII,2023,5,17.0,R08,7,348 TU 103,2023-05-13,3.85,2022-07-01,2022,RC1,RC1,10,4.52,7.59,130.5,6,0,0,200,0.0,Green,Red,Black,57,Small
VII20235RGM 02-1087,VII,2023,5,21.0,R08,7,385 TU 111,2023-05-13,3.36,2022-07-01,2022,PC,PC,10,5.95,8.21,33.0,6,0,0,200,0.0,Red,Red,Red,57,Small
VII20235RGM06-65410,VII,2023,5,14.0,R54,10,426 TU 121,2023-05-13,4.04,2022-10-01,2022,PC,PC,7,2.38,7.39,0.0,0,0,0,0,0.0,Green,Red,Green,57,Medium
VII20235RGM06-65410,VII,2023,5,14.0,R54,10,426 TU 124,2023-05-13,6.74,2022-10-01,2022,PC,PC,7,3.83,3.58,0.0,0,0,0,0,0.0,Red,Red,Green,57,Medium
VII20235RGM 01-168610,VII,2023,5,14.0,R86,10,426 TU 125,2023-05-13,4.09,2022-10-01,2022,PC,PC,7,3.13,9.36,0.0,6,4,0,140,0.0,Green,Black,Green,57,Medium
VII20235RGM 01-168610,VII,2023,5,14.0,R86,10,426 TU 130,2023-05-13,4.02,2022-10-01,2022,PC,PC,7,3.0,9.72,0.0,6,4,0,140,0.0,Green,Black,Green,57,Medium
VII20235RGM 02-1087,VII,2023,5,17.0,R08,7,351 TU 97,2023-05-13,2.18,2022-07-01,2022,RC1,RC1,10,6.52,11.78,116.5,6,0,0,200,0.0,Red,Black,Black,57,Small
VII20235GMP 39,VII,2023,5,17.0,GMP 3,9,345 TU 107,2023-05-13,2.2,2022-09-01,2022,RC2,RC2,8,5.95,6.78,1.17,5,0,0,150,0.0,Red,Red,Green,57,Small
VII20235GMP 39,VII,2023,5,17.0,GMP 3,9,347 TU 106,2023-05-13,2.76,2022-09-01,2022,RC2,RC2,8,6.1,8.24,4.0,5,0,0,150,0.0,Red,Red,Green,57,Small
VII20235GMP 69,VII,2023,5,17.0,GMP 6,9,337 TU 111,2023-05-13,2.0,2022-09-01,2022,RC1,RC1,8,5.43,4.93,2.17,5,5,0,0,0.0,Red,Red,Green,57,Small
VII20235GMP 69,VII,2023,5,17.0,GMP 6,9,337 TU 113,2023-05-13,1.25,2022-09-01,2022,RC1,RC1,8,5.26,12.16,1.5,5,5,0,0,0.0,Red,Black,Green,57,Small
VII20235GMP 79,VII,2023,5,16.0,GMP 7,9,338 TU 119,2023-05-13,2.83,2022-09-01,2022,PC,PC,8,1.39,15.56,1.83,5,5,0,140,0.0,Green,Black,Green,57,Small
III20235GMP 79,III,2023,5,3.0,GMP 7,9,69 TU 44,2023-05-13,5.02,2022-09-01,2022,RC1,RC1,8,7.83,2.11,2.9,5,5,0,1000,0.0,Red,Green,Green,90,Medium
III20235GP 117,III,2023,5,19.0,G11,7,33 TS 42,2023-05-13,12.23,2022-07-01,2022,RC1,RC1,10,4.64,5.44,0.79,0,0,10,1000,0.0,Green,Red,Green,90,Big
IV20235RGM 01-16869,IV,2023,5,26.0,R86,9,101 TU 18,2023-05-13,2.94,2022-09-01,2022,PC,PC,8,6.67,13.09,2.33,5,5,9,170,0.0,Red,Black,Green,84,Small
III20235GMP 56,III,2023,5,21.0,GMP 5,6,49 TS 36,2023-05-13,3.8,2022-06-01,2022,PC,PC,11,1.94,4.71,0.9,0,0,0,1000,0.0,Green,Green,Green,90,Small
VI20235RGM 02-1087,VI,2023,5,14.0,R08,7,260 TU 71,2023-05-14,6.81,2022-07-01,2022,RC1,RC1,10,3.83,8.15,14.65,0,0,0,0,0.0,Green,Red,Green,128,Medium
VI20235RGM 02-1087,VI,2023,5,14.0,R08,7,258 TU 67,2023-05-14,4.71,2022-07-01,2022,RC1,RC1,10,2.67,6.24,4.5,0,0,0,0,0.0,Green,Red,Green,128,Medium
VI20235GMP 78,VI,2023,5,25.0,GMP 7,8,292 TU 108,2023-05-14,4.18,2022-08-01,2022,RC1,RC1,9,2.1,5.95,3.6,5,5,0,0,0.0,Green,Red,Green,128,Medium
VI20235RGM 01-8699,VI,2023,5,25.0,R69,9,296 TU 103,2023-05-14,3.24,2022-09-01,2022,RC1,RC1,8,6.9,4.92,0.6,4,0,0,0,0.0,Red,Red,Green,128,Small
II20235GP 117,II,2023,5,22.0,G11,7,41 BS 40,2023-05-14,2.3,2022-07-01,2022,RC1,RC1,10,10.71,15.42,70.67,5,0,0,103,0.0,Black,Black,Black,79,Small
II20235RGM 01-18347,II,2023,5,22.0,R34,7,34 BS 37,2023-05-14,2.81,2022-07-01,2022,RC1,RC1,10,5.71,13.48,81.67,5,0,0,0,0.0,Red,Black,Black,79,Small
II20235RGM 01-8697,II,2023,5,18.0,R69,7,16 TS 05,2023-05-14,7.0,2022-07-01,2022,PC,PC,10,4.67,13.46,9.95,6,0,0,100,0.0,Green,Black,Green,79,Medium
II20235RGM 01-8697,II,2023,5,18.0,R69,7,14 TS 05,2023-05-14,8.14,2022-07-01,2022,PC,PC,10,3.48,8.56,5.05,6,0,0,100,0.0,Green,Red,Green,79,Big
II20235RGM 01-18347,II,2023,5,22.0,R34,7,41 BS 44,2023-05-14,3.73,2022-07-01,2022,RC1,RC1,10,6.29,11.62,92.3,5,0,0,0,0.0,Red,Black,Black,79,Small
II20235GP 117,II,2023,5,22.0,G11,7,40 BS 42,2023-05-14,2.9,2022-07-01,2022,RC1,RC1,10,10.59,12.5,112.0,5,0,0,103,0.0,Black,Black,Black,79,Small
II20235GMP 56,II,2023,5,23.0,GMP 5,6,23 BS 42,2023-05-14,6.71,2022-06-01,2022,PC,PC,11,4.18,11.41,59.5,0,0,0,0,0.0,Green,Black,Black,79,Medium
II20235GP 117,II,2023,5,22.0,G11,7,39 BS 36,2023-05-14,2.33,2022-07-01,2022,RC1,RC1,10,10.11,18.49,5.0,5,0,0,103,0.0,Black,Black,Green,79,Small
VI20235RGM 01-8699,VI,2023,5,25.0,R69,9,298 TU 104,2023-05-14,4.02,2022-09-01,2022,RC1,RC1,8,1.72,3.68,0.7,4,0,0,0,0.0,Green,Green,Green,128,Medium
VI20235GMP 78,VI,2023,5,25.0,GMP 7,8,294 TU 108,2023-05-14,3.78,2022-08-01,2022,RC1,RC1,9,2.82,3.63,4.2,5,5,0,0,0.0,Green,Green,Green,128,Small
VI20235RGM 01-8699,VI,2023,5,25.0,R69,9,297 TU 100,2023-05-14,2.22,2022-09-01,2022,RC1,RC1,8,4.0,15.41,2.33,4,0,0,0,0.0,Red,Black,Green,128,Small
II20235RGM 02-1086,II,2023,5,22.0,R08,6,29 BS 33,2023-05-14,5.69,2022-06-01,2022,PC,PC,11,3.49,15.15,102.25,0,5,0,100,0.0,Green,Black,Black,79,Medium
VI20235RGM 01-8699,VI,2023,5,25.0,R69,9,296 TU 100,2023-05-14,2.17,2022-09-01,2022,RC1,RC1,8,3.9,6.38,3.17,4,0,0,0,0.0,Green,Red,Green,128,Small
II20235RGM 02-1086,II,2023,5,22.0,R08,6,29 BS 36,2023-05-14,5.85,2022-06-01,2022,PC,PC,11,6.21,26.62,69.15,0,5,0,100,0.0,Red,Black,Black,79,Medium
II20235RGM 01-18347,II,2023,5,22.0,R34,7,32 BS 37,2023-05-14,3.87,2022-07-01,2022,RC1,RC1,10,6.25,19.96,168.2,5,0,0,0,0.0,Red,Black,Black,79,Small
IV20235GMP 310,IV,2023,5,20.0,GMP 3,10,102 TU 24,2023-05-14,9.8,2022-10-01,2022,RC1,RC1,7,8.4,5.2,2.5,5,0,6,170,0.0,Red,Red,Red,84,Big
IV20235GMP 78,IV,2023,5,24.0,GMP 7,8,147 TU 32,2023-05-14,3.76,2022-08-01,2022,PC,PC,9,4.05,6.59,1.6,5,5,0,200,0.0,Green,Red,Green,84,Small
IV20235RGM 02-1086,IV,2023,5,23.0,R08,6,120 TU 17,2023-05-14,2.36,2022-06-01,2022,PC,PC,11,0.96,3.97,180.83,0,0,0,190,0.0,Green,Green,Black,84,Small
IV20235GP 118,IV,2023,5,5.0,G11,8,172 TU 80,2023-05-14,3.37,2022-08-01,2022,PC,PC,9,0.63,2.42,2.6,5,5,0,200,0.0,Green,Green,Green,84,Small
